Name,Pos,City,State,Height,Weight,Stars,Grade,University,Pos_rank,Reg_rank,State_rank,Year,Team, Reg_rank, State_rank
Kenny Johnson,WR,Dallastown,PA,6'1'',190,77,Pittsburgh,,103,,,2023,Pittsburgh,,
Lamar Seymore,WR,Miami,FL,6'0'',175,77,Pittsburgh,,111,,,2023,Pittsburgh,,
Montravius Lloyd,RB,Saint Petersburg,FL,5'11'',205,77,Pittsburgh,,59,369,131,2023,Pittsburgh,,
Zion Fowler,ATH,Jersey City,NJ,6'0'',185,77,Pittsburgh,,74,,,2023,Pittsburgh,,
Shadarian Harrison,CB,Lakeland,FL,6'1'',175,77,Pittsburgh,,383,89,134,2023,Pittsburgh,,
B.J. Williams,OT,Fairburn,GA,6'4'',270,77,Pittsburgh,,82,406,99,2023,Pittsburgh,,
Antonio Camon,DE,Tampa,FL,6'3'',245,77,Pittsburgh,,117,413,143,2023,Pittsburgh,,
Jesse Anderson,WR,Fort Lauderdale,FL,6'1'',195,76,Pittsburgh,,138,427,150,2023,Pittsburgh,,
T.J. Harvison,RB,Bowdon,GA,6'1'',195,76,Pittsburgh,,442,70,107,2023,Pittsburgh,,
Israel Polk,ATH,Bellflower,CA,6'2'',170,76,Pittsburgh,,98,161,101,2023,Pittsburgh,,
Ty Dieffenbach,QB-PP,Agoura Hills,CA,6'5'',190,76,Pittsburgh,,38,,,2023,Pittsburgh,,
Rasheem Biles,S,Pickerington,OH,6'1'',190,76,Pittsburgh,,,,,2023,Pittsburgh,,
Cruce Brookings,S,Munhall,PA,6'1'',180,75,Pittsburgh,,115,,,2023,Pittsburgh,,
Maverick Gracio,DE,West Palm Beach,FL,6'4'',215,75,Pittsburgh,,140,558,,2023,Pittsburgh,,
Tai Ray,OT,Apoka,FL,6'5'',300,74,Pittsburgh,,116,,,2023,Pittsburgh,,
Braylan Lovelace,OLB,Leechburg,PA,6'2'',200,74,Pittsburgh,,95,171,29,2023,Pittsburgh,,
Samuel Carpenter,K,Foxboro,MA,5'10'',160,72,Pittsburgh,,44,211,17,2023,Pittsburgh,,
Caleb Holmes,OG,Fairburn,GA,6'4'',290,81,Pittsburgh,,11,120,33,2024,Pittsburgh,,
Cameron Lindsey,ILB,Aliquippa,PA,6'2'',205,80,Pittsburgh,,9,,,2024,Pittsburgh,,
Sincere Edwards,DE,Apoka,FL,6'2'',245,78,Pittsburgh,,61,,,2024,Pittsburgh,,
Jahsear Whittington,DT,Philadelphia,PA,6'2'',260,78,Pittsburgh,,40,,,2024,Pittsburgh,,
Jiavani Cooley,OT,Erie,PA,6'5'',265,78,Pittsburgh,,69,,,2024,Pittsburgh,,
Jeremiah Marcelin,ILB,Miami,FL,6'2'',220,78,Pittsburgh,,28,,,2024,Pittsburgh,,
Cameron Monteiro,WR,Brockton,MA,6'3'',175,78,Pittsburgh,,90,,,2024,Pittsburgh,,
Julian Dugger,QB,Pittsburgh,PA,6'4'',195,78,Pittsburgh,,31,,,2024,Pittsburgh,,
Francis Brewu,DT,Worthington,OH,6'2'',275,77,Pittsburgh,,52,85,30,2024,Pittsburgh,,
Juelz Goff,RB,York,PA,5'10'',195,77,Pittsburgh,,105,67,26,2024,Pittsburgh,,
Moritz Schmoranzer,OG,Roanoke,VA,6'4'',280,77,Pittsburgh,,66,,,2024,Pittsburgh,,
Allen Bryant,S,Fort Lauderdale,FL,6'1'',165,76,Pittsburgh,,102,,,2024,Pittsburgh,,
Tyrese Yuhas,DE,Pittsburgh,PA,6'3'',245,76,Pittsburgh,,116,,,2024,Pittsburgh,,
Zachary Crothers,DE,Hollywood,FL,6'4'',235,76,Pittsburgh,,118,,,2024,Pittsburgh,,
Adham Abouraya,OG,Exton,PA,6'4'',280,75,Pittsburgh,,,,,2024,Pittsburgh,,
Davion Pritchard,CB,Youngstown,OH,6'1'',165,75,Pittsburgh,,131,,,2024,Pittsburgh,,
Davin Brewton,ILB,Red Bank,NJ,6'0'',220,75,Pittsburgh,,56,183,32,2024,Pittsburgh,,
Tyreek Robinson,ATH,Shreveport,LA,5'9'',170,75,Pittsburgh,,129,,,2024,Pittsburgh,,
Tayshawn Banks,CB,Cincinnati,OH,5'11'',165,75,Pittsburgh,,139,,,2024,Pittsburgh,,
Malachi Thomas,TE,Thomasville,GA,6'3'',225,74,Pittsburgh,,50,680,168,2024,Pittsburgh,,
Mason Lindsay,OG,Hyattsville,MD,6'7'',290,74,Pittsburgh,,113,,,2024,Pittsburgh,,
Nigel Maynard,CB,Smyrna,TN,6'0'',170,74,Pittsburgh,,165,,,2024,Pittsburgh,,
Tamon Lynum,CB,Orlando,FL,6'2'',185,TR,Pittsburgh,,,,,2024,Pittsburgh,,
David Ojiegbe,DE,Bowie,MD,6'3'',240,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Nate Matlack,DE,Olathe,KS,6'5'',249,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Dominick James,DT,Prattville,AL,6'2'',282,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Jake Overman,TE-Y,Yorba Linda,CA,6'4'',246,TR,Pittsburgh,,,12,,2024,Pittsburgh,,
Lyndon Cooper,OG,Carrollton,GA,6'4'',318,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Keye Thompson,ILB,Barberton,OH,6'0'',230,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Eli Holstein,QB,Zachary,LA,6'4'',237,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Raphael Williams Jr.,WR,Fort Lauderdale,FL,5'10'',165,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Chief Borders,OLB,Powder Springs,GA,6'4'',245,TR,Pittsburgh,,,,,2024,Pittsburgh,,
Josh McCarty,S,Troy,MI,5'11'',203,TR,Pittsburgh,,,,,2024,Pittsburgh,,
